"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"126961",5.17687384777963,2.0447010753868,0.320278245380568,6.38413974373191,1.72363639296835e-10,3.90232895908614e-09
"3693",605.294451569694,2.1388815606389,0.335666575037453,6.37204213854253,1.86527616544049e-10,4.1935056236306e-09
"23544",65.7327451482341,-1.47761361350886,0.232749906740935,-6.34850356848276,2.17419394911659e-10,4.86703578889631e-09
"55287",196.05190640205,2.15236218455596,0.339216470970246,6.34509927657597,2.22282058082516e-10,4.96267179848503e-09
"4638",553.445384335644,2.13515901231553,0.336584183317211,6.34361065713913,2.24441624078405e-10,4.9993271559425e-09
"11251",110.821621761533,-1.49438494435945,0.23559606358889,-6.34299623514556,2.25338939799499e-10,5.0077624918388e-09
"333932",5.10346573973628,2.0201327624391,0.318904849760866,6.33459404569705,2.3796698482029e-10,5.27020459959799e-09
"9628",71.8044225830028,1.93744544041255,0.306059977171278,6.33028028793296,2.44716252180105e-10,5.39493180605272e-09
"57091",216.803047476352,-1.09842248966264,0.173990333116453,-6.31312366605713,2.73458801469522e-10,5.99436591825132e-09
"3039",43166.5332869885,5.58363592987272,0.884524401535113,6.31258552074108,2.74411727251476e-10,6.00843455405954e-09
"388121",7.94117159216713,3.3846372984841,0.536401797358599,6.30989179221816,2.79230627978222e-10,6.10702365517036e-09
"28902",201.784993192923,3.91632885258347,0.621386193023935,6.30256818794913,2.92753674393595e-10,6.39554180982931e-09
"4810",39.2562354839117,-1.20527593534985,0.191615218934976,-6.29008458748182,3.17293031147e-10,6.91598534707771e-09
"2993",13.2945173140013,6.50945504781155,1.03606779946733,6.28284659667855,3.32429052147737e-10,7.21333691581697e-09
"7015",7.97971778178771,2.1218637156419,0.337751708921406,6.28231822251313,3.33561185149395e-10,7.2297795820484e-09
"23594",43.9756000122998,1.29114149544613,0.205816501369557,6.2732651991193,3.53553941884502e-10,7.62035014026061e-09
"128239",10.3467378670512,2.86290591585323,0.456993106781384,6.26465886108603,3.7364247433847e-10,8.01753718269394e-09
"102724233",15.1150382258057,1.72281824870322,0.275057303348832,6.26348847213961,3.7645899789426e-10,8.06900795486564e-09
"131450",213.517877403951,-1.29367025551816,0.206656582600616,-6.26000023439036,3.84976893783994e-10,8.24243212057261e-09
"105373424",3.83872551494798,2.9717108294197,0.475702036933874,6.24700043029832,4.18409908466923e-10,8.90885573573674e-09
"101927297",4.05018911533884,3.29623180817101,0.527828803557373,6.24488808862953,4.24103657048427e-10,9.02014297898593e-09
